Nombre de Comunidad,Código de Provincia,Nombre de Provincia,Población,Número de mesas,Censo electoral sin CERA,Censo CERA,Total censo electoral,Solicitudes voto CERA aceptadas,Total votantes CER,Total votantes CERA,Total votantes,Votos válidos,Votos a candidaturas,Votos en blanco,Votos nulos,PARTIDO SOCIALISTA OBRERO ESPAÑOL_PSOE_votos,PARTIDO SOCIALISTA OBRERO ESPAÑOL_PSOE_diputados,PARTIDO POPULAR_PP_votos,PARTIDO POPULAR_PP_diputados,CIUDADANOS-PARTIDO DE LA CIUDADANÍA_Cs_votos,CIUDADANOS-PARTIDO DE LA CIUDADANÍA_Cs_diputados,UNIDAS PODEMOS_PODEMOS-IU-EQUO_votos,UNIDAS PODEMOS_PODEMOS-IU-EQUO_diputados,VOX_VOX_votos,VOX_VOX_diputados,ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES_ERC-SOBIRANISTES_votos,ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES_ERC-SOBIRANISTES_diputados,EN COMÚ PODEM - GUANYEM EL CANVI _ECP-GUANYEM EL CANVI_votos,EN COMÚ PODEM - GUANYEM EL CANVI _ECP-GUANYEM EL CANVI_diputados,JUNTS PER CATALUNYA-JUNTS_JxCAT-JUNTS_votos,JUNTS PER CATALUNYA-JUNTS_JxCAT-JUNTS_diputados,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO_EAJ-PNV_votos,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO_EAJ-PNV_diputados,EUSKAL HERRIA BILDU_EH Bildu_votos,EUSKAL HERRIA BILDU_EH Bildu_diputados,EN COMÚN-UNIDAS PODEMOS_PODEMOS-EU-MAREAS EN COMÚN-EQUO_votos,EN COMÚN-UNIDAS PODEMOS_PODEMOS-EU-MAREAS EN COMÚN-EQUO_diputados,COALICION CANARIA-PARTIDO NACIONALISTA CANARIO_CCa-PNC_votos,COALICION CANARIA-PARTIDO NACIONALISTA CANARIO_CCa-PNC_diputados,NAVARRA SUMA_NA+_votos,NAVARRA SUMA_NA+_diputados,COMPROMÍS: BLOC-INICIATIVA-VERDSEQUO_COMPROMÍS 2019_votos,COMPROMÍS: BLOC-INICIATIVA-VERDSEQUO_COMPROMÍS 2019_diputados,PARTIDO REGIONALISTA DE CANTABRIA_PRC_votos,PARTIDO REGIONALISTA DE CANTABRIA_PRC_diputados,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL_PACMA_votos,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL_PACMA_diputados,POBLE LLIURE - SOM ALTERNATIVA - PIRATES DE CATALUNYA: FRONT REPUBLICÀ_FRONT REPUBLICÀ_votos,POBLE LLIURE - SOM ALTERNATIVA - PIRATES DE CATALUNYA: FRONT REPUBLICÀ_FRONT REPUBLICÀ_diputados,BLOQUE NACIONALISTA GALEGO_BNG_votos,BLOQUE NACIONALISTA GALEGO_BNG_diputados,RECORTES CERO-GRUPO VERDE_RECORTES CERO-GV_votos,RECORTES CERO-GRUPO VERDE_RECORTES CERO-GV_diputados,NUEVA CANARIAS_Nca_votos,NUEVA CANARIAS_Nca_diputados,ACTÚA_PACT_votos,ACTÚA_PACT_diputados,Veus PROGRESSISTES_ARA-MES-ESQUERRA_votos,Veus PROGRESSISTES_ARA-MES-ESQUERRA_diputados,GEROA BAI_GBAI_votos,GEROA BAI_GBAI_diputados,POR UN MUNDO MÁS JUSTO_PUM+J_votos,POR UN MUNDO MÁS JUSTO_PUM+J_diputados,EN MAREA_EN MAREA_votos,EN MAREA_EN MAREA_diputados,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA_PCTE_votos,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA_PCTE_diputados,EL PI - PROPOSTA PER LES ILLES BALEARS_EL PI_votos,EL PI - PROPOSTA PER LES ILLES BALEARS_EL PI_diputados,ANDALUCÍA POR SÍ_AxSI_votos,ANDALUCÍA POR SÍ_AxSI_diputados,PARTIDO COMUNISTA OBRERO ESPAÑOL_PCOE_votos,PARTIDO COMUNISTA OBRERO ESPAÑOL_PCOE_diputados,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA_PCPE_votos,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA_PCPE_diputados,AVANT ADELANTE LOS VERDES_AVANT ADELANTE LOS VERDES_votos,AVANT ADELANTE LOS VERDES_AVANT ADELANTE LOS VERDES_diputados,ESCAÑOS EN BLANCO_EB_votos,ESCAÑOS EN BLANCO_EB_diputados,COALICION POR MELILLA_CpM_votos,COALICION POR MELILLA_CpM_diputados,SOMOS REGIÓN_SOMOS REGIÓN_votos,SOMOS REGIÓN_SOMOS REGIÓN_diputados,PARTIDO COMUNISTA DEL PUEBLO ANDALUZ_PCPA_votos,PARTIDO COMUNISTA DEL PUEBLO ANDALUZ_PCPA_diputados,PARTIDO HUMANISTA_PH_votos,PARTIDO HUMANISTA_PH_diputados,SOM VALENCIANS EN MOVIMENT_UIG-SOM-CUIDES_votos,SOM VALENCIANS EN MOVIMENT_UIG-SOM-CUIDES_diputados,ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ_ERPV_votos,ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ_ERPV_diputados,IZQUIERDA EN POSITIVO_IZQP_votos,IZQUIERDA EN POSITIVO_IZQP_diputados,PARTIT COMUNISTA DEL POBLE DE CATALUNYA_PCPC_votos,PARTIT COMUNISTA DEL POBLE DE CATALUNYA_PCPC_diputados,AHORA CANARIAS: Alternativa Nacionalista Canaria ANC y Unidad del Pueblo_AHORA CANARIAS_votos,AHORA CANARIAS: Alternativa Nacionalista Canaria ANC y Unidad del Pueblo_AHORA CANARIAS_diputados,COMPROMISO POR GALICIA_CxG_votos,COMPROMISO POR GALICIA_CxG_diputados,PLATAFORMA DEL PUEBLO SORIANO_PPSO_votos,PLATAFORMA DEL PUEBLO SORIANO_PPSO_diputados,CONVERGENTS_CNV_votos,CONVERGENTS_CNV_diputados,PARTIDO REGIONALISTA DEL PAIS LEONES_PREPAL_votos,PARTIDO REGIONALISTA DEL PAIS LEONES_PREPAL_diputados,EXTREMEÑOS PREX CREX_C.Ex-C.R.Ex-P.R.Ex_votos,EXTREMEÑOS PREX CREX_C.Ex-C.R.Ex-P.R.Ex_diputados,PARTIDO RIOJANO_PR+_votos,PARTIDO RIOJANO_PR+_diputados,PARTIDO LIBERTARIO_P-LIB_votos,PARTIDO LIBERTARIO_P-LIB_diputados,CIUDADANOS INDEPENDIENTES DE LINARES UNIDOS_CILU-LINARES_votos,CIUDADANOS INDEPENDIENTES DE LINARES UNIDOS_CILU-LINARES_diputados,ANDECHA ASTUR_ANDECHA ASTUR_votos,ANDECHA ASTUR_ANDECHA ASTUR_diputados,PARTIDO DE JUBILADOS POR EL FUTURO. DIGNIDAD Y DEMOCRACIA_'JF'_votos,PARTIDO DE JUBILADOS POR EL FUTURO. DIGNIDAD Y DEMOCRACIA_'JF'_diputados,PUYALON_PYLN_votos,PUYALON_PYLN_diputados,FEDERACION DE LOS INDEPENDIENTES DE ARAGON_FIA_votos,FEDERACION DE LOS INDEPENDIENTES DE ARAGON_FIA_diputados,FALANGE ESPAÑOLA DE LAS JONS_FE de las JONS_votos,FALANGE ESPAÑOLA DE LAS JONS_FE de las JONS_diputados,FEMINISM8_F8_votos,FEMINISM8_F8_diputados,PARTIDO DE ACCIÓN SOLIDARIA EUROPEA_SOLIDARIA_votos,PARTIDO DE ACCIÓN SOLIDARIA EUROPEA_SOLIDARIA_diputados,DEMOCRACIA PLURAL_DPL_votos,DEMOCRACIA PLURAL_DPL_diputados,UNIÓN REGIONALISTA DE CASTILLA Y LEÓN_UNIÓN REGIONALISTA_votos,UNIÓN REGIONALISTA DE CASTILLA Y LEÓN_UNIÓN REGIONALISTA_diputados,CENTRADOS_centrados_votos,CENTRADOS_centrados_diputados,VIVIR OURENSE_VOU_votos,VIVIR OURENSE_VOU_diputados,DEFENSA DE LO PÚBLICO_DP_votos,DEFENSA DE LO PÚBLICO_DP_diputados,PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS - UNIDAD DE CENTRO_PDSJE-UDEC_votos,PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS - UNIDAD DE CENTRO_PDSJE-UDEC_diputados,IZQUIERDA ANTICAPITALISTA REVOLUCIONARIA_IZAR_votos,IZQUIERDA ANTICAPITALISTA REVOLUCIONARIA_IZAR_diputados,PARTIDO REPUBLICANO INDEPENDIENTE SOLIDARIO ANDALUZ_RISA_votos,PARTIDO REPUBLICANO INDEPENDIENTE SOLIDARIO ANDALUZ_RISA_diputados,CONVERXENCIA 21_C 21_votos,CONVERXENCIA 21_C 21_diputados,MUERTE AL SISTEMA_+MAS+ _votos,MUERTE AL SISTEMA_+MAS+ _diputados,UNIÓN DE TODOS_UDT_votos,UNIÓN DE TODOS_UDT_diputados
Canarias,38,Santa Cruz de Tenerife,1018510,1315,752355,99541,851896,4004,520481,1401,521882,516484,513132,3352,5398,141132,2,76491,1,71667,1,75695,1,31385,0,0,0,0,0,0,0,0,0,0,0,0,0,102811,2,0,0,0,0,0,0,9157,0,0,0,0,0,1212,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cantabria,39,Cantabria,580229,823,462906,38505,501411,2785,361057,1853,362910,359104,356801,2303,3806,90534,2,77902,1,54361,1,36784,0,40139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52266,1,3049,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,274,0,0,0,260,0,0,0,0,0,0,0,286,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha,2,Albacete,388786,517,302742,7465,310207,876,236737,645,237382,234404,232699,1705,2978,75005,2,51817,1,43835,1,24855,0,33948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,304,0,0,0,182,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha,13,Ciudad Real,499100,705,390146,6364,396510,866,297577,571,298148,293907,291443,2464,4241,100720,2,69559,1,50733,1,26952,0,40313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha,16,Cuenca,197222,383,151930,3084,155014,353,120920,207,121127,119530,118515,1015,1597,42654,2,31997,1,16467,0,9482,0,16755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,109,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha,19,Guadalajara,254308,547,182091,4416,186507,591,144221,390,144611,142707,141711,996,1904,42521,1,28618,1,26817,1,17524,0,23501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha,45,Toledo,687391,929,512908,11418,524326,1332,401943,943,402886,396910,394427,2483,5976,123561,2,87134,2,69678,1,41934,0,66927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3931,0,0,0,0,0,703,0,0,0,0,0,0,0,0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León,5,Ávila,158498,359,129134,7985,137119,719,103018,483,103501,102079,101357,722,1422,26503,1,32001,1,19102,1,7730,0,14623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,0,169,0,0,0,347,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León,9,Burgos,357070,796,281627,17710,299337,1632,221458,1122,222580,219553,217278,2275,3027,64287,2,53926,1,43533,1,27436,0,24382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,0,0,0,0,0,715,0,0,0,0,0,0,0,0,0,597,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León,24,León,463746,801,386832,46743,433575,3416,293703,2075,295778,291600,288701,2899,4178,95536,2,68530,1,50945,1,35103,0,33653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,419,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León,34,Palencia,162035,376,134399,7315,141714,713,106923,493,107416,106043,105033,1010,1373,33209,1,31332,1,16843,1,9787,0,12407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,159,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León,37,Salamanca,331473,702,275609,30466,306075,2312,211589,1624,213213,210646,208812,1834,2567,59331,1,60154,2,43580,1,16575,0,26631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,322,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León,40,Segovia,153342,332,116320,3296,119616,419,93665,321,93986,92508,91729,779,1478,26088,1,24853,1,18460,1,8931,0,11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,183,0,0,0,276,0,0,0,0,0,127,0,0,0,89,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León,42,Soria,88600,254,70002,6859,76861,444,52708,184,52892,52077,51435,642,815,16513,1,13887,1,8501,0,4481,0,4866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,77,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León,47,Valladolid,519851,829,418906,13657,432563,2104,338779,1507,340286,336554,333753,2801,3732,97244,2,78433,1,67775,1,39305,0,45965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699,0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,473,0,0,0,282,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León,49,Zamora,174549,383,149022,20178,169200,1105,111485,820,112305,110645,109575,1070,1660,34628,1,32750,1,18729,1,9187,0,12887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,141,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cataluña,8,Barcelona,5609350,5970,3993716,185211,4178927,22466,3121067,13814,3134881,3120441,3103694,16747,14440,769548,9,155935,1,373820,4,0,0,112019,1,716714,8,509016,6,316904,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50505,0,84945,0,0,0,5845,0,0,0,0,0,0,0,0,0,0,0,0,0,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2213,0,2555,0,0,0,0,0,0,0,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cataluña,17,Girona,761947,830,503143,19717,522860,2500,382813,1660,384473,382275,380421,1854,2198,65422,1,12377,0,34009,0,0,0,10715,0,114031,3,36947,0,85863,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5112,0,14434,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,353,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cataluña,25,Lleida,432866,563,297848,16710,314558,1947,225659,1387,227046,225655,224176,1479,1391,37637,1,11153,0,19150,0,0,0,6005,0,75760,2,18723,0,46781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089,0,6194,0,0,0,204,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cataluña,43,Tarragona,795902,1010,553623,18177,571800,2388,419144,1628,420772,418192,415990,2202,2580,89650,1,21376,0,52395,1,0,0,20105,0,113887,2,50979,1,51239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6189,0,8234,0,0,0,462,0,0,0,0,0,0,0,0,0,280,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,260,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Extremadura,6,Badajoz,676376,898,543982,11465,555447,1238,414102,838,414940,408393,404969,3424,6547,157164,3,83278,1,75583,1,38252,0,44890,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2938,0,0,0,0,0,449,0,0,0,745,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0
Extremadura,10,Cáceres,396487,513,329074,16081,345155,1300,252141,917,253058,248732,246962,1770,4326,93016,2,57195,1,42452,1,24292,0,25903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724,0,0,0,0,0,407,0,0,0,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galicia,15,A Coruña,1119351,1538,929180,158676,1087856,8204,682612,3797,686409,677342,669441,7901,9067,212665,3,172799,3,81677,1,0,0,38187,0,0,0,0,0,0,0,0,0,0,0,100019,1,0,0,0,0,0,0,0,0,7176,0,0,0,45095,0,1331,0,0,0,0,0,0,0,0,0,0,0,6806,0,600,0,0,0,0,0,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galicia,27,Lugo,331327,541,278286,66752,345038,2758,202184,1567,203751,199998,197678,2320,3753,66441,2,67191,2,17812,0,0,0,11450,0,0,0,0,0,0,0,0,0,0,0,20282,0,0,0,0,0,0,0,0,0,1602,0,0,0,9658,0,306,0,0,0,0,0,0,0,0,0,0,0,2168,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0
Galicia,32,Ourense,309293,542,260513,100675,361188,4349,192353,2560,194913,192523,190719,1804,2390,63304,2,67020,2,20689,0,0,0,9984,0,0,0,0,0,0,0,0,0,0,0,17213,0,0,0,0,0,0,0,0,0,1576,0,0,0,7548,0,202,0,0,0,0,0,0,0,0,0,213,0,2220,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galicia,36,Pontevedra,941772,1335,772636,132405,905041,6917,580342,4454,584796,576187,570930,5257,8609,185785,3,144290,2,63867,1,0,0,27426,0,0,0,0,0,0,0,0,0,0,0,100547,1,0,0,0,0,0,0,0,0,6859,0,0,0,32132,0,1007,0,0,0,0,0,0,0,0,0,0,0,6705,0,601,0,0,0,0,0,0,0,0,0,0,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comunidad de Madrid,28,Madrid,6578079,7590,4748700,306255,5054955,39241,3787554,26805,3814359,3782247,3757616,24631,32112,1031534,11,705119,7,792203,8,613911,6,524176,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50909,0,0,0,0,0,7512,0,0,0,19208,0,0,0,0,0,5221,0,0,0,2329,0,0,0,0,0,0,0,2038,0,0,0,0,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comunidad Foral de Navarra    ,31,Navarra,647554,976,483721,27364,511085,2220,369163,1543,370706,366998,363231,3767,3708,94551,2,0,0,0,0,68393,1,17771,0,0,0,0,0,0,0,0,0,46765,0,0,0,0,0,107619,2,0,0,0,0,3325,0,0,0,0,0,1295,0,0,0,0,0,0,0,22309,0,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
