Código de Provincia,Nombre de Provincia,Población,Número de mesas,Censo electoral sin CERA,Censo CERA,Total censo electoral,Total Votantes CER,Total votantes CERA,Total votantes,Votos válidos,Votos a candidaturas,Votos en blanco,Votos nulos,PARTIDO POPULAR_PP_votos,PARTIDO POPULAR_PP_diputados,PARTIDO SOCIALISTA OBRERO ESPAÑOL - PROGRESISTAS_PSOE-PROGR._votos,PARTIDO SOCIALISTA OBRERO ESPAÑOL - PROGRESISTAS_PSOE-PROGR._diputados,IZQUIERDA UNIDA_IU_votos,IZQUIERDA UNIDA_IU_diputados,CONVERGENCIA I UNIO_CIU_votos,CONVERGENCIA I UNIO_CIU_diputados,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO_EAJ-PNV_votos,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO_EAJ-PNV_diputados,BLOQUE NACIONALISTA GALEGO_BNG_votos,BLOQUE NACIONALISTA GALEGO_BNG_diputados,COALICION CANARIA_CC_votos,COALICION CANARIA_CC_diputados,PARTIDO ANDALUCISTA_PA_votos,PARTIDO ANDALUCISTA_PA_diputados,ESQUERRA REPUBLICANA DE CATALUNYA_ERC_votos,ESQUERRA REPUBLICANA DE CATALUNYA_ERC_diputados,INICIATIVA PER CATALUNYA-VERDS_IC-V_votos,INICIATIVA PER CATALUNYA-VERDS_IC-V_diputados,EUSKO ALKARTASUNA_EA_votos,EUSKO ALKARTASUNA_EA_diputados,CHUNTA ARAGONESISTA_CHA_votos,CHUNTA ARAGONESISTA_CHA_diputados,GRUPO INDEPENDIENTE LIBERAL_GIL_votos,GRUPO INDEPENDIENTE LIBERAL_GIL_diputados,LOS VERDES_VERDES_votos,LOS VERDES_VERDES_diputados,BLOC NAC. VALENCIA-ELS VERDS-VALENCIANS PEL CANVI_BLOC-VERDS_votos,BLOC NAC. VALENCIA-ELS VERDS-VALENCIANS PEL CANVI_BLOC-VERDS_diputados,UNIO VALENCIANA_UV_votos,UNIO VALENCIANA_UV_diputados,UNION DEL PUEBLO LEONES_UPL_votos,UNION DEL PUEBLO LEONES_UPL_diputados,PARTIDO ARAGONES_PAR_votos,PARTIDO ARAGONES_PAR_diputados,UNION CENTRISTA-CENTRO DEMOCRATICO Y SOCIAL_UC-CDS_votos,UNION CENTRISTA-CENTRO DEMOCRATICO Y SOCIAL_UC-CDS_diputados,PSM ENTESA NACIONALISTA_PSM-EN_votos,PSM ENTESA NACIONALISTA_PSM-EN_diputados,LOS VERDES-ECOPACIFISTAS_LVE_votos,LOS VERDES-ECOPACIFISTAS_LVE_diputados,LOS VERDES-COMUNIDAD DE MADRID_LV-CM_votos,LOS VERDES-COMUNIDAD DE MADRID_LV-CM_diputados,LOS VERDES-GRUPO VERDE_LV-GV_votos,LOS VERDES-GRUPO VERDE_LV-GV_diputados,PARTIDO HUMANISTA_PH_votos,PARTIDO HUMANISTA_PH_diputados,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO_TC-PNC_votos,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO_TC-PNC_diputados,PARTIDO DE LA LEY NATURAL_PLN_votos,PARTIDO DE LA LEY NATURAL_PLN_diputados,LA FALANGE_FE_votos,LA FALANGE_FE_diputados,UNION RENOVADORA ASTURIANA_URAS_votos,UNION RENOVADORA ASTURIANA_URAS_diputados,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA_PCPE_votos,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA_PCPE_diputados,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA_POSI_votos,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA_POSI_diputados,ELS VERDS-ALTERNATIVA VERDA_EV-AV_votos,ELS VERDS-ALTERNATIVA VERDA_EV-AV_diputados,PARTIDO DE INDEPENDIENTES DE LANZAROTE_PIL_votos,PARTIDO DE INDEPENDIENTES DE LANZAROTE_PIL_diputados,PLATAFORMA ESPAÑA 2000_ES2000_votos,PLATAFORMA ESPAÑA 2000_ES2000_diputados,PARTIDO DEMOCRATA ESPAÑOL_PADE_votos,PARTIDO DEMOCRATA ESPAÑOL_PADE_diputados,CONVERGENCIA DEMOCRATAS DE NAVARRA_CDN_votos,CONVERGENCIA DEMOCRATAS DE NAVARRA_CDN_diputados,C.ILLES BALEARS UNIO MALLORQUINA-INDEP. DE MENORCA_UM-INME_votos,C.ILLES BALEARS UNIO MALLORQUINA-INDEP. DE MENORCA_UM-INME_diputados,IZQUIERDA ANDALUZA_IA_votos,IZQUIERDA ANDALUZA_IA_diputados,FALANGE ESPAÑOLA INDEPENDIENTE-FALANGE 2000_FEI-FE 2000_votos,FALANGE ESPAÑOLA INDEPENDIENTE-FALANGE 2000_FEI-FE 2000_diputados,BLOQUE LOCALISTA DE MELILLA_BLM_votos,BLOQUE LOCALISTA DE MELILLA_BLM_diputados,PARTIDO RIOJANO_P.RIOJANO_votos,PARTIDO RIOJANO_P.RIOJANO_diputados,PARTIU ASTURIANISTA_PAS_votos,PARTIU ASTURIANISTA_PAS_diputados,UNIDAD REGIONALISTA DE CASTILLA Y LEON_URCL_votos,UNIDAD REGIONALISTA DE CASTILLA Y LEON_URCL_diputados,EXTREMADURA UNIDA_EU_votos,EXTREMADURA UNIDA_EU_diputados,PARTIDO DE LOS AUTONOMOS Y PROFESIONALES_AU.TO.NO.MO_votos,PARTIDO DE LOS AUTONOMOS Y PROFESIONALES_AU.TO.NO.MO_diputados,CANDIDATURA INDEP. PARTIDO DE CASTILLA Y LEON_PCL_votos,CANDIDATURA INDEP. PARTIDO DE CASTILLA Y LEON_PCL_diputados,ESTAT CATALA_EC_votos,ESTAT CATALA_EC_diputados,NACION ANDALUZA_NA_votos,NACION ANDALUZA_NA_diputados,DEMOCRACIA GALEGA_DG_votos,DEMOCRACIA GALEGA_DG_diputados,ACCION REPUBLICANA_AR_votos,ACCION REPUBLICANA_AR_diputados,PARTIDO DEL KARMA DEMOCRATICO_PKD_votos,PARTIDO DEL KARMA DEMOCRATICO_PKD_diputados,ASAMBLEA DE ANDALUCIA_A_votos,ASAMBLEA DE ANDALUCIA_A_diputados,"PARTIDO DE AUTONOMOS, PENSIONISTAS E INDEPENDIENT._EL-PAPI_votos","PARTIDO DE AUTONOMOS, PENSIONISTAS E INDEPENDIENT._EL-PAPI_diputados",COALICION EXTREMEÑA_PREX-CREX_votos,COALICION EXTREMEÑA_PREX-CREX_diputados,COALICION GALEGA_CG_votos,COALICION GALEGA_CG_diputados,UNION DEL PUEBLO ZAMORANO_UPZ_votos,UNION DEL PUEBLO ZAMORANO_UPZ_diputados,FRENTE POPULAR GALEGA_FPG_votos,FRENTE POPULAR GALEGA_FPG_diputados,PARTIDO CARLISTA_PC_votos,PARTIDO CARLISTA_PC_diputados,"SALAMANCA, ZAMORA, LEON PREPAL_PREPAL_votos","SALAMANCA, ZAMORA, LEON PREPAL_PREPAL_diputados",CONCEJU NACIONALIEGU CANTABRU_CNC_votos,CONCEJU NACIONALIEGU CANTABRU_CNC_diputados,ANDECHA ASTUR_AA_votos,ANDECHA ASTUR_AA_diputados,PARTIDO ESPAÑOL DE AUTONOMOS_PEDA_votos,PARTIDO ESPAÑOL DE AUTONOMOS_PEDA_diputados,LUCHA INTERNACIONALISTA_LI (LIT-CI)_votos,LUCHA INTERNACIONALISTA_LI (LIT-CI)_diputados,PARTIDO DE ASOCIACION DE VIUDAS Y ESPOSAS LEGALES_PAVIEL_votos,PARTIDO DE ASOCIACION DE VIUDAS Y ESPOSAS LEGALES_PAVIEL_diputados,IZQUIERDA REPUBLICANA-PARTIT REPUBLICA D'ESQUERRA_IR-PRE_votos,IZQUIERDA REPUBLICANA-PARTIT REPUBLICA D'ESQUERRA_IR-PRE_diputados,PARTIDO DE LOS AUTONOMOS ESPAÑOLES PENSIONISTAS_PAE_votos,PARTIDO DE LOS AUTONOMOS ESPAÑOLES PENSIONISTAS_PAE_diputados,UNION SALMANTINA INDEPENDIENTE_USI_votos,UNION SALMANTINA INDEPENDIENTE_USI_diputados,SOCIALISTAS INDEPENDIENTES DE EXTREMADURA_SIEX_votos,SOCIALISTAS INDEPENDIENTES DE EXTREMADURA_SIEX_diputados,PARTIDO REGIONAL INDEPENDIENTE MADRILEÑO_PRIM_votos,PARTIDO REGIONAL INDEPENDIENTE MADRILEÑO_PRIM_diputados,PARTIDO NACIONALISTA CALO_PNCA_votos,PARTIDO NACIONALISTA CALO_PNCA_diputados,PARTIDO DE EL BIERZO_PB_votos,PARTIDO DE EL BIERZO_PB_diputados,BLOQUE DE LA IZQUIERDA ASTURIANA_BIA_votos,BLOQUE DE LA IZQUIERDA ASTURIANA_BIA_diputados,INICIATIVA ARAGONESA_INAR_votos,INICIATIVA ARAGONESA_INAR_diputados,UNIDAD PROGRESISTAS DE CANARIAS_UP-CAN_votos,UNIDAD PROGRESISTAS DE CANARIAS_UP-CAN_diputados,ESQUERRA NACIONALISTA VALENCIANA_ENV_votos,ESQUERRA NACIONALISTA VALENCIANA_ENV_diputados,UNION REGIONALISTA ALMERIENSE_URAL_votos,UNION REGIONALISTA ALMERIENSE_URAL_diputados,PARTIDO SOCIALISTA DEL PUEBLO DE CEUTA_PSPC_votos,PARTIDO SOCIALISTA DEL PUEBLO DE CEUTA_PSPC_diputados,ESTADO NACIONAL EUROPEO_N_votos,ESTADO NACIONAL EUROPEO_N_diputados,COALICION SOCIAL DEMOCRATA Y LIBERAL_CSD-L_votos,COALICION SOCIAL DEMOCRATA Y LIBERAL_CSD-L_diputados,CONVERGENCIA CIUDADANA DEL SURESTE_CCS_votos,CONVERGENCIA CIUDADANA DEL SURESTE_CCS_diputados,PROGRESISTAS FEDERALES_PF_votos,PROGRESISTAS FEDERALES_PF_diputados,NUEVA REGION_NR_votos,NUEVA REGION_NR_diputados,PARTIDO POSITIVISTA CRISTIANO_PPCR_votos,PARTIDO POSITIVISTA CRISTIANO_PPCR_diputados,UNION DEL PUEBLO BALEAR_UPB_votos,UNION DEL PUEBLO BALEAR_UPB_diputados,VOZ DEL PUEBLO ANDALUZ_VDPA_votos,VOZ DEL PUEBLO ANDALUZ_VDPA_diputados,INICIATIVA INDEPENDIENTE_II_votos,INICIATIVA INDEPENDIENTE_II_diputados,PARTIDO REGIONALISTA DE GUADALAJARA_PRGU_votos,PARTIDO REGIONALISTA DE GUADALAJARA_PRGU_diputados,UNION IBERICA_UNIB_votos,UNION IBERICA_UNIB_diputados,FUERZA NUEVA_FN_votos,FUERZA NUEVA_FN_diputados,AGRUPACION LIBERAL AUTONOMISTA Y SOCIAL_ALAS_votos,AGRUPACION LIBERAL AUTONOMISTA Y SOCIAL_ALAS_diputados,PARTIDO RENOVADOR DE LAS ISLAS BALEARES_PRIB_votos,PARTIDO RENOVADOR DE LAS ISLAS BALEARES_PRIB_diputados,TAGOROR PENSIONISTA DE CANARIAS_TPC_votos,TAGOROR PENSIONISTA DE CANARIAS_TPC_diputados,UNION NACIONAL_UN_votos,UNION NACIONAL_UN_diputados,CIVES_CIVES_votos,CIVES_CIVES_diputados,MOVIMIENTO AL SOCIALISMO HUMANISTA_MASH_votos,MOVIMIENTO AL SOCIALISMO HUMANISTA_MASH_diputados,PARTIDO DEMOCRATICO DEL PUEBLO_PDEP_votos,PARTIDO DEMOCRATICO DEL PUEBLO_PDEP_diputados,APROME NACIONALISTA_AN_votos,APROME NACIONALISTA_AN_diputados,EUSKAL HERRITARROK_EH_votos,EUSKAL HERRITARROK_EH_diputados
4,Almería                                           ,505448,639,394155,16910,411065,276598,3514,280112,278462,274531,3931,1650,135531,3,117685,2,11749,0,0,0,0,0,0,0,0,0,6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,180,0,0,0,164,0,161,0,0,0,0,0,0,0,0,0,0,0,189,0,81,0,0,0,0,0,638,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Cádiz                                             ,1107484,1368,868940,16054,884994,555514,2806,558320,553667,546975,6692,4653,228024,4,218133,4,36851,0,0,0,0,0,0,0,0,0,54570,1,0,0,0,0,0,0,0,0,3006,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,596,0,0,0,487,0,338,0,0,0,0,0,0,0,0,0,0,0,342,0,279,0,0,0,0,0,1887,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Córdoba                                           ,767175,922,608664,13307,621971,461902,3149,465051,461695,455694,6001,3356,188636,3,187195,3,55125,1,0,0,0,0,0,0,0,0,20963,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,290,0,0,0,207,0,178,0,0,0,560,0,0,0,0,0,0,0,105,0,119,0,0,0,0,0,861,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Granada                                           ,801177,1072,672864,22104,694968,478305,5426,483731,480242,474248,5994,3489,204875,3,213019,4,34809,0,0,0,0,0,0,0,0,0,16594,0,0,0,0,0,0,0,0,0,1112,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,383,0,0,0,305,0,0,0,0,0,596,0,0,0,0,0,0,0,182,0,263,0,0,0,0,0,876,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Huelva                                            ,453958,522,365652,5709,371361,246488,855,247343,245452,242594,2858,1891,98575,2,115071,3,15729,0,0,0,0,0,0,0,0,0,11613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,175,0,0,0,128,0,97,0,0,0,0,0,0,0,0,0,0,0,138,0,97,0,0,0,0,0,446,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Jaén                                              ,645792,868,516466,8347,524813,400898,1727,402625,399949,395916,4033,2676,161285,3,190958,3,28450,0,0,0,0,0,0,0,0,0,13038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,186,0,0,0,168,0,196,0,0,0,349,0,0,0,0,0,0,0,102,0,102,0,0,0,0,0,437,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Málaga                                            ,1240580,1536,983473,22556,1006029,649044,5055,654099,649285,640035,9250,4814,282229,5,253630,4,52723,1,0,0,0,0,0,0,0,0,33566,0,0,0,0,0,0,0,0,0,10570,0,0,0,0,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,780,0,0,0,482,0,479,0,0,0,1292,0,0,0,0,0,0,0,243,0,300,0,0,0,0,0,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,0,0,0,0,0,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0
41,Sevilla                                           ,1714845,2252,1383274,18308,1401582,973606,3906,977512,971500,954773,16727,6012,339879,5,476277,7,80455,1,0,0,0,0,0,0,0,0,49342,0,0,0,0,0,0,0,0,0,871,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,607,0,0,0,489,0,939,0,0,0,762,0,921,0,0,0,0,0,283,0,240,0,0,0,0,0,1431,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0,303,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Huesca                                            ,204956,400,174676,4110,178786,125426,1078,126504,125449,123307,2142,1055,56610,2,46490,1,3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6926,0,0,0,0,0,0,0,0,0,0,0,8207,0,0,0,0,0,0,0,0,0,819,0,71,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Teruel                                            ,136840,335,115151,3239,118390,84598,865,85463,84252,83059,1193,1211,40383,2,28488,1,2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2831,0,0,0,0,0,0,0,0,0,0,0,8294,0,0,0,0,0,0,0,0,0,317,0,51,0,0,0,36,0,81,0,0,0,0,0,0,0,0,0,0,0,32,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Zaragoza                                          ,841438,1400,711568,11101,722669,513453,2640,516093,513159,506021,7138,2934,244403,4,149672,2,19059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65599,1,0,0,0,0,0,0,0,0,0,0,22382,0,194,0,0,0,0,0,0,0,2638,0,226,0,0,0,161,0,293,0,0,0,0,0,0,0,0,0,0,0,173,0,93,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Asturias                                          ,1081834,1648,933349,48155,981504,647336,10217,657553,653234,642249,10985,4319,302626,5,241830,3,67024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4874,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0,0,0,329,0,0,0,280,0,295,0,13360,0,0,0,0,0,0,0,0,0,607,0,160,0,0,0,0,0,0,0,173,0,0,0,0,0,5876,0,0,0,0,0,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Illes Balears                                     ,796483,1011,644426,7583,652009,398942,1617,400559,397898,391955,5943,2661,214348,5,116515,2,15928,0,0,0,0,0,0,0,0,0,0,0,1340,0,0,0,0,0,0,0,0,0,9556,0,0,0,0,0,0,0,0,0,341,0,23482,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,423,0,0,0,0,0,221,0,0,0,0,0,8372,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Las Palmas                                        ,849863,1197,709834,8046,717880,440090,1956,442046,438656,434687,3969,3390,210774,4,80695,1,10941,0,0,0,0,0,0,0,113075,2,0,0,0,0,0,0,0,0,0,0,0,0,4982,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0,630,0,0,0,301,0,478,0,0,0,752,0,0,0,0,0,10323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Santa Cruz de Tenerife                            ,780152,1035,644449,31081,675530,394594,8708,403302,401158,397894,3264,2144,140336,3,105668,2,9273,0,0,0,0,0,0,0,135186,2,0,0,0,0,0,0,0,0,0,0,0,0,5320,0,0,0,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,331,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Cantabria                                         ,527137,633,454853,13754,468607,333584,2924,336508,333268,324542,8726,3240,189442,3,111556,2,16714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,0,0,0,0,0,0,0,0,0,0,0,743,0,0,0,0,0,0,0,0,0,353,0,0,0,598,0,293,0,0,0,536,0,328,0,0,0,0,0,183,0,156,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Albacete                                          ,358597,539,290107,4998,295105,221822,1231,223053,221539,218055,3484,1514,113406,2,91270,2,11062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,307,0,250,0,474,0,207,0,0,0,0,0,0,0,0,0,0,0,175,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Ciudad Real                                       ,479474,719,389465,3954,393419,293241,881,294122,291799,288144,3655,2323,150842,3,124180,2,10843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,339,0,459,0,552,0,241,0,0,0,0,0,0,0,0,0,0,0,184,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
