Nombre de Comunidad,Código de Provincia,Nombre de Provincia,Población,Número de mesas,Total censo electoral,Total votantes,Votos válidos,Votos a candidaturas,Votos en blanco,Votos nulos,UNION DE CENTRO DEMOCRATICO_UCD_votos,UNION DE CENTRO DEMOCRATICO_UCD_diputados,PARTIDO SOCIALISTA OBRERO ESPAÑOL_PSOE_votos,PARTIDO SOCIALISTA OBRERO ESPAÑOL_PSOE_diputados,PARTIDO COMUNISTA DE ESPAÑA_PCE_votos,PARTIDO COMUNISTA DE ESPAÑA_PCE_diputados,FEDERACION DE PARTIDOS DE ALIANZA POPULAR_AP_votos,FEDERACION DE PARTIDOS DE ALIANZA POPULAR_AP_diputados,PARTIDO SOCIALISTA POPULAR - UNIDAD SOCIALISTA_PSP-US_votos,PARTIDO SOCIALISTA POPULAR - UNIDAD SOCIALISTA_PSP-US_diputados,COALICION ELECT.PACTE DEMOCRATIC PER CATALUNYA_PDPC_votos,COALICION ELECT.PACTE DEMOCRATIC PER CATALUNYA_PDPC_diputados,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO_PNV_votos,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO_PNV_diputados,COALICION ELECT. EQUIPO DE LA DEMOCRACIA CRISTIANA_FDC-EDC_votos,COALICION ELECT. EQUIPO DE LA DEMOCRACIA CRISTIANA_FDC-EDC_diputados,UNIO DEL CENTRE I LA DEM. CRISTIANA DE CATALUNYA_UDC-IDCC_votos,UNIO DEL CENTRE I LA DEM. CRISTIANA DE CATALUNYA_UDC-IDCC_diputados,COALICION ELECTORAL ESQUERRA DE CATALUÑA_EC-FED_votos,COALICION ELECTORAL ESQUERRA DE CATALUÑA_EC-FED_diputados,FRENTE DEMOCRATICO DE IZQUIERDAS_FDI_votos,FRENTE DEMOCRATICO DE IZQUIERDAS_FDI_diputados,ALIANZA SOCIALISTA DEMOCRATICA_ASDCI_votos,ALIANZA SOCIALISTA DEMOCRATICA_ASDCI_diputados,AGRUPACION ELECTORAL DE TRABAJADORES_AET_votos,AGRUPACION ELECTORAL DE TRABAJADORES_AET_diputados,ALIANZA NACIONAL 18 DE JULIO_AN18_votos,ALIANZA NACIONAL 18 DE JULIO_AN18_diputados,REFORMA SOCIAL ESPAÑOLA_RSE_votos,REFORMA SOCIAL ESPAÑOLA_RSE_diputados,EUSKADIKO EZKERRA_EE_votos,EUSKADIKO EZKERRA_EE_diputados,FALANGE ESPAÑOLA DE LAS JONS AUTENTICA_FJONSA_votos,FALANGE ESPAÑOLA DE LAS JONS AUTENTICA_FJONSA_diputados,FRENTE UNIDAD DE LOS TRABAJADORES_FUT_votos,FRENTE UNIDAD DE LOS TRABAJADORES_FUT_diputados,CANDIDATURA ARAGONESA INDEPENDIENTE DE CENTRO_CAIC_votos,CANDIDATURA ARAGONESA INDEPENDIENTE DE CENTRO_CAIC_diputados,PARTIDO SOCIALISTA VASCO_ESB_votos,PARTIDO SOCIALISTA VASCO_ESB_diputados,PARTIDO SOCIALISTA DEL PAIS VALENCIA_PSPV_votos,PARTIDO SOCIALISTA DEL PAIS VALENCIA_PSPV_diputados,CANDIDATURA INDEPENDIENTE DE CENTRO_INDEP_votos,CANDIDATURA INDEPENDIENTE DE CENTRO_INDEP_diputados,PARTIDO SOCIALISTA GALEGO_PSG_votos,PARTIDO SOCIALISTA GALEGO_PSG_diputados,DEMOCRACIA CRISTIANA VASCA_DCV_votos,DEMOCRACIA CRISTIANA VASCA_DCV_diputados,FALANGE ESPAÑOLA DE LAS JONS_FJONS_votos,FALANGE ESPAÑOLA DE LAS JONS_FJONS_diputados,UNION NAVARRA DE IZQUIERDA_UNAI_votos,UNION NAVARRA DE IZQUIERDA_UNAI_diputados,BLOQUE NACIONAL POPULAR GALLEGO_BNPG_votos,BLOQUE NACIONAL POPULAR GALLEGO_BNPG_diputados,ALIANZA FORAL NAVARRA_AFN_votos,ALIANZA FORAL NAVARRA_AFN_diputados,UNIDAD REGIONAL ANDALUZA_URA_votos,UNIDAD REGIONAL ANDALUZA_URA_diputados,P. SOCIALISTA OBRERO ESPAÑOL(SECTOR HISTORICO)_PSOE-H_votos,P. SOCIALISTA OBRERO ESPAÑOL(SECTOR HISTORICO)_PSOE-H_diputados,LLIGA DE CATALUNYA PARTIT LIBERAL CATALA_LLIGA_votos,LLIGA DE CATALUNYA PARTIT LIBERAL CATALA_LLIGA_diputados,ASOC.NAL. PARA EL ESTUDIO DE PROBLEMAS ACTUALES_ANEPA-CP_votos,ASOC.NAL. PARA EL ESTUDIO DE PROBLEMAS ACTUALES_ANEPA-CP_diputados,UNION AUTONOMISTA DE NAVARRA_UAN_votos,UNION AUTONOMISTA DE NAVARRA_UAN_diputados,PUEBLO CANARIO UNIDO_PCU_votos,PUEBLO CANARIO UNIDO_PCU_diputados,DEMOCRATAS INDEPENDIENTES VASCOS_DIV_votos,DEMOCRATAS INDEPENDIENTES VASCOS_DIV_diputados,UNITAT POPULAR PER SOCIALISME_CUPS_votos,UNITAT POPULAR PER SOCIALISME_CUPS_diputados,UNIO AUTONOMISTA_UAB_votos,UNIO AUTONOMISTA_UAB_diputados,CENTRO IZQUIERDA DE ALBACETE_CCIA_votos,CENTRO IZQUIERDA DE ALBACETE_CCIA_diputados,UNIDAD REGIONALISTA_URAS_votos,UNIDAD REGIONALISTA_URAS_diputados,FRENTE NAVARRO INDEPENDIENTE_FNI_votos,FRENTE NAVARRO INDEPENDIENTE_FNI_diputados,PARTIDO POPULAR CANARIO_PPCAN_votos,PARTIDO POPULAR CANARIO_PPCAN_diputados,DEMOCRACIA SOCIAL CRISTIANA DE CATALUÑA_DSCC_votos,DEMOCRACIA SOCIAL CRISTIANA DE CATALUÑA_DSCC_diputados,MOVIMIENTO SOCIALISTA_MS_votos,MOVIMIENTO SOCIALISTA_MS_diputados,MONTEJURRA-FEDERALISMO-AUTOGESTION_MFA_votos,MONTEJURRA-FEDERALISMO-AUTOGESTION_MFA_diputados,AGRUP.ELEC. Y PART.INDEP. ACCION SOCIAL AGRARIA_ASA_votos,AGRUP.ELEC. Y PART.INDEP. ACCION SOCIAL AGRARIA_ASA_diputados,ASOCIACION CIRCULOS JOSE ANTONIO_CJA_votos,ASOCIACION CIRCULOS JOSE ANTONIO_CJA_diputados,CANDIDATURA INDEPENDIENTE_INDEP_votos,CANDIDATURA INDEPENDIENTE_INDEP_diputados,ACCION NACIONALISTA VASCA_ANV_votos,ACCION NACIONALISTA VASCA_ANV_diputados,CANDIDATURA INDEP. AL CONGRESO PER PROV. GIRONA_INDEP_votos,CANDIDATURA INDEP. AL CONGRESO PER PROV. GIRONA_INDEP_diputados,INDEPENDIENTE_INDEP_votos,INDEPENDIENTE_INDEP_diputados,DEMOCRACIA CRISTIANA ARAGONESA_DCAR_votos,DEMOCRACIA CRISTIANA ARAGONESA_DCAR_diputados,CANDIDATURA RIOJANA INDEPENDIENTE_INDEP_votos,CANDIDATURA RIOJANA INDEPENDIENTE_INDEP_diputados,ASOCIACION POLITICA FUERZA NUEVA_FN_votos,ASOCIACION POLITICA FUERZA NUEVA_FN_diputados,UNIDAD POPULAR_CUP_votos,UNIDAD POPULAR_CUP_diputados,PARTIDO SOCIALISTA DE CANARIAS_PSCAN_votos,PARTIDO SOCIALISTA DE CANARIAS_PSCAN_diputados,PARTIDO INDEPENDIENTE DE MADRID_PIM_votos,PARTIDO INDEPENDIENTE DE MADRID_PIM_diputados,FRENTE AUTONOMISTA ARAGONES_FAA_votos,FRENTE AUTONOMISTA ARAGONES_FAA_diputados,PARTIDO PROVERISTA_PPROV_votos,PARTIDO PROVERISTA_PPROV_diputados,INDEPENDIENTE_INDEP_votos,INDEPENDIENTE_INDEP_diputados,IZQUIERDA CANARIA UNIDA_ICU_votos,IZQUIERDA CANARIA UNIDA_ICU_diputados,PARTIDO SOCIALISTA DEMOCRATICO ESPAÑOL_PSDE_votos,PARTIDO SOCIALISTA DEMOCRATICO ESPAÑOL_PSDE_diputados,PARTIDO DEMOCRATA GALLEGO_PDG_votos,PARTIDO DEMOCRATA GALLEGO_PDG_diputados,UNION DEMOCRATA DE LAS ISLAS BALEARES_UDIB_votos,UNION DEMOCRATA DE LAS ISLAS BALEARES_UDIB_diputados,CANDIDATURA INDEPENDIENTE_INDEP_votos,CANDIDATURA INDEPENDIENTE_INDEP_diputados,FEDERACION LABORISTA_FL_votos,FEDERACION LABORISTA_FL_diputados,INDEPENDIENTE_INDEP_votos,INDEPENDIENTE_INDEP_diputados,AGRUPACION RIOJANA INDEPENDIENTE_INDEP_votos,AGRUPACION RIOJANA INDEPENDIENTE_INDEP_diputados,INDEPENDIENTE_INDEP_votos,INDEPENDIENTE_INDEP_diputados,PARTIDO RADICAL SOCIALISTA DE VALENCIA_PRSV_votos,PARTIDO RADICAL SOCIALISTA DE VALENCIA_PRSV_diputados,ELECTORS CARLINS DEL PAIS VALENCIA_INDEP_votos,ELECTORS CARLINS DEL PAIS VALENCIA_INDEP_diputados,CANDIDATURA INDEPENDIENTE_INDEP_votos,CANDIDATURA INDEPENDIENTE_INDEP_diputados,AGRUPACION ELECTORAL INDEP. DEL CAMPO Y LA CIUDAD_AEICYU_votos,AGRUPACION ELECTORAL INDEP. DEL CAMPO Y LA CIUDAD_AEICYU_diputados,CANDIDATURA UNITARIA DE LA IZQUIERDA REGIONALISTA_CUIR_votos,CANDIDATURA UNITARIA DE LA IZQUIERDA REGIONALISTA_CUIR_diputados,CANDIDATOS INDEP. DE LA PEQUEÑA Y MEDIANA EMPRESA_CIPYE_votos,CANDIDATOS INDEP. DE LA PEQUEÑA Y MEDIANA EMPRESA_CIPYE_diputados,ASOCIACION DE ELECTORES DE CEUTA_ADEC_votos,ASOCIACION DE ELECTORES DE CEUTA_ADEC_diputados,AGRUPACION DE ELECTORES CARLISTAS_ADC_votos,AGRUPACION DE ELECTORES CARLISTAS_ADC_diputados,FALANGE ESPAÑOLA INDEPENDIENTE_FEI_votos,FALANGE ESPAÑOLA INDEPENDIENTE_FEI_diputados,PARTIDO AGRARIO ESPAÑOL_PAE_votos,PARTIDO AGRARIO ESPAÑOL_PAE_diputados,PARTIDO LIBERAL INDEPENDIENTE_PLI_votos,PARTIDO LIBERAL INDEPENDIENTE_PLI_diputados,INDEPENDIENTE_INDEP_votos,INDEPENDIENTE_INDEP_diputados,BLOQUE ANDALUZ DE IZQUIERDA_BAI_votos,BLOQUE ANDALUZ DE IZQUIERDA_BAI_diputados,CANDIDATURA ANDALUZA DE IZQUIERDA_CAI_votos,CANDIDATURA ANDALUZA DE IZQUIERDA_CAI_diputados
Canarias                      ,38,Santa Cruz de Tenerife                            ,687935,751,397732,268184,263445,262585,860,4739,140237,5,50951,2,10643,0,27828,0,14215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2726,0,0,0,0,0,0,0,0,0,4118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cantabria                     ,39,Cantabria                                         ,492228,806,327008,263997,256406,256015,391,7591,102719,3,67611,1,13971,0,36598,1,6923,0,0,0,0,0,5930,0,0,0,0,0,1633,0,0,0,2551,0,3582,0,0,0,0,0,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha          ,2,Albacete                                          ,331404,500,211249,171690,169553,169079,474,2137,64603,2,56332,2,13623,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha          ,13,Ciudad Real                                       ,481212,593,310547,251115,248142,247630,512,2973,102362,3,79715,2,15562,0,31310,0,13582,0,0,0,0,0,0,0,0,0,0,0,1203,0,811,0,0,0,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha          ,16,Cuenca                                            ,221929,342,151099,128304,126227,125913,314,2077,70550,3,28350,1,7927,0,10277,0,1947,0,0,0,0,0,1646,0,0,0,0,0,242,0,674,0,0,0,0,0,2024,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha          ,19,Guadalajara                                       ,139399,403,95061,81562,80690,80487,203,872,39321,2,17133,1,5521,0,12815,0,2182,0,0,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha          ,45,Toledo                                            ,464236,497,309595,268225,265929,265536,393,2296,101891,2,83956,2,21942,0,44091,1,4253,0,0,0,0,0,0,0,0,0,0,0,1320,0,0,0,0,0,6656,0,0,0,0,0,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León               ,5,Ávila                                             ,190865,314,130998,106097,105134,104894,240,963,71650,3,14984,0,2406,0,7123,0,1777,0,0,0,0,0,4872,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León               ,9,Burgos                                            ,347879,838,238885,189485,186301,185558,743,3184,89363,3,44388,1,4765,0,28707,0,5870,0,0,0,0,0,3012,0,0,0,0,0,3172,0,866,0,1552,0,1366,0,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León               ,24,León                                              ,526495,852,364127,273694,270228,268946,1282,3466,137495,4,64766,1,12460,0,33285,1,9212,0,0,0,0,0,4371,0,0,0,0,0,2712,0,4645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León               ,34,Palencia                                          ,185859,530,125385,103778,102070,101760,310,1708,51568,2,25878,1,3744,0,14638,0,3084,0,0,0,0,0,0,0,0,0,0,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1623,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León               ,37,Salamanca                                         ,349905,607,241301,199259,194069,193552,517,5190,108862,3,44168,1,5522,0,15259,0,11930,0,0,0,0,0,5302,0,0,0,0,0,872,0,0,0,0,0,0,0,929,0,0,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León               ,40,Segovia                                           ,151200,279,99408,87097,85555,85191,364,1542,50270,2,18210,1,2101,0,7407,0,5330,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León               ,42,Soria                                             ,104000,300,73992,61230,60279,59997,282,951,35324,3,10757,0,1196,0,3792,0,2911,0,0,0,0,0,1331,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León               ,47,Valladolid                                        ,446675,688,295410,249223,245518,244514,1004,3705,104145,3,76308,2,15798,0,20521,0,6372,0,0,0,0,0,6792,0,0,0,0,0,2575,0,0,0,1228,0,4952,0,0,0,0,0,2813,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León               ,49,Zamora                                            ,230535,407,164706,133390,130134,129534,600,3256,60626,2,26225,1,2783,0,30677,1,2597,0,0,0,0,0,5110,0,0,0,0,0,0,0,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cataluña                      ,8,Barcelona                                         ,4425562,5284,3004988,2392774,2363117,2358838,4279,29657,355857,5,721880,11,469361,7,75097,1,41356,0,364798,6,0,0,0,0,127679,2,112794,1,0,0,8738,0,10017,0,8895,0,7900,0,0,0,6395,0,13559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9203,0,0,0,0,0,0,0,0,0,12040,0,0,0,0,0,0,0,0,0,0,0,9157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cataluña                      ,17,Girona                                            ,437769,631,304448,249960,246345,245840,505,3615,45231,1,60747,2,24746,0,7953,0,1673,0,67275,2,0,0,0,0,13331,0,6178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cataluña                      ,25,Lleida                                            ,349182,492,242148,188715,185895,185526,369,2820,45191,1,27809,1,22680,0,10067,0,0,0,45428,2,0,0,0,0,17582,0,14118,0,0,0,0,0,1295,0,0,0,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cataluña                      ,43,Tarragona                                         ,483709,636,331744,257480,252624,252084,540,4856,69014,2,59926,1,41345,1,15216,0,0,0,37146,1,0,0,0,0,14199,0,10864,0,0,0,0,0,1141,0,0,0,0,0,0,0,716,0,2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Extremadura                   ,6,Badajoz                                           ,640850,761,413193,322276,319026,318394,632,3250,148697,4,107797,3,21932,0,21880,0,5578,0,0,0,0,0,3141,0,0,0,0,0,0,0,1835,0,3272,0,3512,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Extremadura                   ,10,Cáceres                                           ,425667,480,279372,212461,209363,209001,362,3098,115729,4,54827,1,6797,0,19516,0,4229,0,0,0,0,0,0,0,0,0,0,0,2229,0,0,0,0,0,0,0,4481,0,0,0,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
