Nombre de Comunidad,Código de Provincia,Nombre de Provincia,Población,Número de mesas,Censo electoral sin CERA,Censo CERA,Total censo electoral,Solicitudes voto CERA aceptadas,Total votantes CER,Total votantes CERA,Total votantes,Votos válidos,Votos a candidaturas,Votos en blanco,Votos nulos,PARTIDO SOCIALISTA OBRERO ESPAÑOL_PSOE_votos,PARTIDO SOCIALISTA OBRERO ESPAÑOL_PSOE_diputados,PARTIDO POPULAR_PP_votos,PARTIDO POPULAR_PP_diputados,VOX_VOX_votos,VOX_VOX_diputados,UNIDAS PODEMOS_PODEMOS-IU_votos,UNIDAS PODEMOS_PODEMOS-IU_diputados,ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES_ERC-SOBIRANISTES_votos,ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES_ERC-SOBIRANISTES_diputados,CIUDADANOS-PARTIDO DE LA CIUDADANÍA_Cs_votos,CIUDADANOS-PARTIDO DE LA CIUDADANÍA_Cs_diputados,JUNTS PER CATALUNYA-JUNTS_JxCAT-JUNTS_votos,JUNTS PER CATALUNYA-JUNTS_JxCAT-JUNTS_diputados,EN COMÚ PODEM-GUANYEM EL CANVI_ECP-GUANYEM EL CANVI_votos,EN COMÚ PODEM-GUANYEM EL CANVI_ECP-GUANYEM EL CANVI_diputados,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO_EAJ-PNV_votos,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO_EAJ-PNV_diputados,EUSKAL HERRIA BILDU_EH Bildu_votos,EUSKAL HERRIA BILDU_EH Bildu_diputados,MÁS PAÍS-EQUO_MÁS PAÍS-EQUO_votos,MÁS PAÍS-EQUO_MÁS PAÍS-EQUO_diputados,CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA_CUP-PR_votos,CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA_CUP-PR_diputados,EN COMÚN-UNIDAS PODEMOS_PODEMOS-EU_votos,EN COMÚN-UNIDAS PODEMOS_PODEMOS-EU_diputados,COALICIÓN CANARIA-NUEVA CANARIAS_CCa-PNC-NC_votos,COALICIÓN CANARIA-NUEVA CANARIAS_CCa-PNC-NC_diputados,NAVARRA SUMA_NA+_votos,NAVARRA SUMA_NA+_diputados,MÉS COMPROMÍS_MÉS COMPROMÍS_votos,MÉS COMPROMÍS_MÉS COMPROMÍS_diputados,BLOQUE NACIONALISTA GALEGO_BNG_votos,BLOQUE NACIONALISTA GALEGO_BNG_diputados,PARTIDO REGIONALISTA DE CANTABRIA_PRC_votos,PARTIDO REGIONALISTA DE CANTABRIA_PRC_diputados,AGRUPACIÓN DE ELECTORES 'TERUEL EXISTE'_¡TERUEL EXISTE!_votos,AGRUPACIÓN DE ELECTORES 'TERUEL EXISTE'_¡TERUEL EXISTE!_diputados,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL_PACMA_votos,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL_PACMA_diputados,MÁS PAÍS_MÁS PAÍS_votos,MÁS PAÍS_MÁS PAÍS_diputados,RECORTES CERO-GRUPO VERDE_RECORTES CERO-GV_votos,RECORTES CERO-GRUPO VERDE_RECORTES CERO-GV_diputados,POR UN MUNDO MÁS JUSTO_PUM+J_votos,POR UN MUNDO MÁS JUSTO_PUM+J_diputados,MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO_M PAÍS-CHA-EQUO_votos,MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO_M PAÍS-CHA-EQUO_diputados,MÉS ESQUERRA_MÉS-ESQUERRA_votos,MÉS ESQUERRA_MÉS-ESQUERRA_diputados,ANDALUCÍA POR SÍ_AxSÍ_votos,ANDALUCÍA POR SÍ_AxSÍ_diputados,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA_PCPE_votos,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA_PCPE_diputados,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA_PCTE_votos,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA_PCTE_diputados,GEROA BAI_GBAI_votos,GEROA BAI_GBAI_diputados,UNIÓN DEL PUEBLO LEONÉS_UPL_votos,UNIÓN DEL PUEBLO LEONÉS_UPL_diputados,PARTIDO COMUNISTA OBRERO ESPAÑOL_PCOE_votos,PARTIDO COMUNISTA OBRERO ESPAÑOL_PCOE_diputados,COALICIÓN POR MELILLA_CpM_votos,COALICIÓN POR MELILLA_CpM_diputados,ESCAÑOS EN BLANCO_EB_votos,ESCAÑOS EN BLANCO_EB_diputados,ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ_ERPV_votos,ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ_ERPV_diputados,POR ÁVILA_XAV_votos,POR ÁVILA_XAV_diputados,AVANT ADELANTE LOS VERDES_AVANT ADELANTE LOS VERDES_votos,AVANT ADELANTE LOS VERDES_AVANT ADELANTE LOS VERDES_diputados,LOS VERDES_VERDES_votos,LOS VERDES_VERDES_diputados,PARTIDO HUMANISTA_PH_votos,PARTIDO HUMANISTA_PH_diputados,INICIATIVA FEMINISTA_I.Fem_votos,INICIATIVA FEMINISTA_I.Fem_diputados,SOM VALENCIANS EN MOVIMENT_UIG-SOM-CUIDES_votos,SOM VALENCIANS EN MOVIMENT_UIG-SOM-CUIDES_diputados,SOMOS REGIÓN_SOMOS REGIÓN_votos,SOMOS REGIÓN_SOMOS REGIÓN_diputados,IZQUIERDA EN POSITIVO_IZQP_votos,IZQUIERDA EN POSITIVO_IZQP_diputados,AHORA CANARIAS: Alternativa Nacionalista Canaria (ANC) y Unidad del Pueblo_AHORA CANARIAS_votos,AHORA CANARIAS: Alternativa Nacionalista Canaria (ANC) y Unidad del Pueblo_AHORA CANARIAS_diputados,CONTIGO SOMOS DEMOCRACIA_CONTIGO_votos,CONTIGO SOMOS DEMOCRACIA_CONTIGO_diputados,CHUNTA ARAGONESISTA_CHA_votos,CHUNTA ARAGONESISTA_CHA_diputados,PLATAFORMA DEL PUEBLO SORIANO_PPSO_votos,PLATAFORMA DEL PUEBLO SORIANO_PPSO_diputados,EXTREMADURA UNIDA_EXTREMADURA UNIDA_votos,EXTREMADURA UNIDA_EXTREMADURA UNIDA_diputados,PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS_PDSJE_votos,PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS_PDSJE_diputados,PARTIDO LIBERTARIO_P-LIB_votos,PARTIDO LIBERTARIO_P-LIB_diputados,MOVIMIENTO ARAGONES SOCIAL_MAS_votos,MOVIMIENTO ARAGONES SOCIAL_MAS_diputados,UNIDOS Actuando por la Democracia_UNIDOS SÍ-ACPS-Def_votos,UNIDOS Actuando por la Democracia_UNIDOS SÍ-ACPS-Def_diputados,PARTIDO REGIONALISTA DEL PAÍS LEONÉS_PREPAL_votos,PARTIDO REGIONALISTA DEL PAÍS LEONÉS_PREPAL_diputados,ANDECHA ASTUR_ANDECHA_votos,ANDECHA ASTUR_ANDECHA_diputados,MOVIMIENTO POR LA DIGNIDAD Y LA CIUDADANÍA DE CEUTA_MDyC_votos,MOVIMIENTO POR LA DIGNIDAD Y LA CIUDADANÍA DE CEUTA_MDyC_diputados,PUYALON_PYLN_votos,PUYALON_PYLN_diputados,FALANGE ESPAÑOLA DE LAS JONS_FE de las JONS_votos,FALANGE ESPAÑOLA DE LAS JONS_FE de las JONS_diputados,AUNA COMUNITAT VALENCIANA_AUNACV_votos,AUNA COMUNITAT VALENCIANA_AUNACV_diputados,UNIÓN REGIONALISTA DE CASTILLA Y LEÓN_UNIÓN REGIONALISTA_votos,UNIÓN REGIONALISTA DE CASTILLA Y LEÓN_UNIÓN REGIONALISTA_diputados,CONVERGENCIA ANDALUZA_Canda_votos,CONVERGENCIA ANDALUZA_Canda_diputados,FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓN_FIA_votos,FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓN_FIA_diputados,PARTIDO DE ACCIÓN SOLIDARIA EUROPEA_SOLIDARIA_votos,PARTIDO DE ACCIÓN SOLIDARIA EUROPEA_SOLIDARIA_diputados,PARTIDO REPUBLICANO INDEPENDIENTE SOLIDARIO ANDALUZ_RISA_votos,PARTIDO REPUBLICANO INDEPENDIENTE SOLIDARIO ANDALUZ_RISA_diputados,CENTRADOS_centrados_votos,CENTRADOS_centrados_diputados,DEMOCRACIA PLURAL_DPL_votos,DEMOCRACIA PLURAL_DPL_diputados,IZQUIERDA ANTICAPITALISTA REVOLUCIONARIA_IZAR_votos,IZQUIERDA ANTICAPITALISTA REVOLUCIONARIA_IZAR_diputados,CONVERXENCIA 21_C 21_votos,CONVERXENCIA 21_C 21_diputados,UNIÓN DE TODOS_UDT_votos,UNIÓN DE TODOS_UDT_diputados
Castilla - La Mancha,2,Albacete,388786,519,302443,7553,309996,1042,216245,672,216917,214304,212482,1822,2613,69848,2,58835,1,44306,1,20771,0,0,0,15947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,0,0,0,222,0,375,0,0,0,0,0,0,0,177,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha,13,Ciudad Real,499100,706,389295,6490,395785,1067,271775,695,272470,268594,266237,2357,3876,92046,2,74835,2,56050,1,22250,0,0,0,18337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,0,0,0,447,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha,16,Cuenca,197222,383,151282,3159,154441,453,110239,298,110537,109119,108117,1002,1418,40670,2,33721,1,20108,0,7529,0,0,0,5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,125,0,129,0,0,0,0,0,0,0,83,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha,19,Guadalajara,254308,523,182810,4561,187371,752,133295,501,133796,132154,131006,1148,1642,41167,1,30443,1,31683,1,14897,0,0,0,10169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,0,0,0,287,0,284,0,0,0,0,0,0,0,87,0,106,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha,45,Toledo,687391,926,514083,11669,525752,1610,367585,1034,368619,363474,360813,2661,5145,116282,2,94378,2,86049,2,34837,0,0,0,24871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680,0,0,0,556,0,661,0,0,0,0,0,0,0,282,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León,5,Ávila,158498,357,128640,8077,136717,892,94200,593,94793,93496,92741,755,1297,24474,1,32527,1,17313,1,6059,0,0,0,6119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,105,0,102,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,5416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León,9,Burgos,357070,733,281066,17923,298989,2019,200243,1421,201664,198971,196345,2626,2693,64182,2,61228,2,29579,0,22058,0,0,0,16214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,0,0,645,0,620,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León,24,León,463746,729,384892,47181,432073,4232,263088,2623,265711,262679,259969,2710,3032,87896,2,74672,1,40884,1,27478,0,0,0,16731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505,0,0,0,178,0,317,0,0,0,0,0,0,0,0,0,379,0,0,0,9588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León,34,Palencia,162035,324,133955,7366,141321,838,96490,548,97038,95788,94773,1015,1250,31847,1,34195,2,13816,0,7746,0,0,0,5937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,256,0,209,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León,37,Salamanca,331473,684,274805,30731,305536,2889,195587,2086,197673,195170,193188,1982,2503,57481,1,67715,2,34929,1,13608,0,0,0,16886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,0,0,306,0,266,0,0,0,0,0,0,0,0,0,196,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León,40,Segovia,153342,319,116131,3361,119492,516,86070,381,86451,85039,84034,1005,1412,25233,1,28057,1,14569,1,7901,0,0,0,6861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,191,0,133,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0
Castilla y León,42,Soria,88600,255,69905,6922,76827,550,46899,349,47248,46410,45689,721,838,16043,1,15247,1,6264,0,3517,0,0,0,2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,95,0,95,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León,47,Valladolid,519851,769,418782,13873,432655,2577,313014,1773,314787,311454,308307,3147,3333,94384,2,91857,2,56353,1,34313,0,0,0,26947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,594,0,586,0,0,0,0,0,0,0,223,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León,49,Zamora,174549,371,147932,20336,168268,1402,100349,985,101334,99791,98585,1206,1543,32747,1,33495,1,17036,1,7001,0,0,0,6835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,129,0,143,0,0,0,0,0,0,0,0,0,120,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cataluña,8,Barcelona,5609350,5985,4011909,189242,4201151,27487,2925171,17183,2942354,2927755,2907298,20457,14599,638319,8,225645,2,184715,2,0,0,618909,7,174124,2,343931,4,452482,5,0,0,0,0,0,0,179041,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34752,0,41826,0,4698,0,1577,0,0,0,0,0,0,0,1509,0,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3005,0,0,0,0,0,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cataluña,17,Girona,761947,834,504631,20347,524978,3062,355758,2043,357801,355702,353395,2307,2099,52723,1,17449,0,18489,0,0,0,91932,2,13869,0,88060,2,33710,1,0,0,0,0,0,0,31703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3724,0,0,0,508,0,339,0,0,0,0,0,0,0,327,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cataluña,25,Lleida,432866,535,297482,16943,314425,2385,207078,1653,208731,207356,205816,1540,1375,29983,1,14697,0,9312,0,0,0,65236,2,7128,0,46773,1,16337,0,0,0,0,0,0,0,14098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521,0,0,0,183,0,169,0,0,0,0,0,0,0,129,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cataluña,43,Tarragona,795902,1011,556270,18596,574866,2969,386097,1991,388088,385419,382704,2715,2669,73641,2,29923,0,31124,0,0,0,98782,2,22814,0,51461,1,46644,1,0,0,0,0,0,0,22129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4588,0,0,0,533,0,351,0,0,0,0,0,0,0,180,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Extremadura,6,Badajoz,676376,898,543391,11603,554994,1499,375976,964,376940,370159,366560,3599,6781,142312,3,92742,2,64016,1,33971,0,0,0,29520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,674,0,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Extremadura,10,Cáceres,396487,513,328213,16232,344445,1642,226461,1160,227621,223257,221363,1894,4364,85135,2,61527,1,35807,1,20101,0,0,0,15533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,0,0,0,342,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galicia,15,A Coruña,1119351,1541,928240,159599,1087839,10408,614200,6350,620550,613494,606187,7307,7056,184178,3,187127,3,50325,0,0,0,0,0,28469,0,0,0,0,0,0,0,0,0,12619,0,0,0,77069,1,0,0,0,0,0,0,58135,1,0,0,0,0,4572,0,0,0,925,0,607,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galicia,27,Lugo,331327,538,277220,67226,344446,3673,181180,1961,183141,180145,178051,2094,2996,57537,2,68530,2,14652,0,0,0,0,0,5811,0,0,0,0,0,0,0,0,0,0,0,0,0,16548,0,0,0,0,0,0,0,12940,0,0,0,0,0,1190,0,0,0,237,0,221,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0
Galicia,32,Ourense,309293,542,259175,101127,360302,5645,170551,3047,173598,171471,169805,1666,2127,56934,2,67580,2,13285,0,0,0,0,0,6397,0,0,0,0,0,0,0,0,0,0,0,0,0,13573,0,0,0,0,0,0,0,10256,0,0,0,0,0,1094,0,0,0,221,0,307,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galicia,36,Pontevedra,941772,1333,772748,133363,906111,8730,524627,5450,530077,522997,517855,5142,7080,166377,3,151961,3,38119,0,0,0,0,0,23984,0,0,0,0,0,0,0,0,0,10207,0,0,0,81041,1,0,0,0,0,0,0,39125,0,0,0,0,0,4619,0,0,0,790,0,447,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comunidad de Madrid,28,Madrid,6578079,7564,4773718,314375,5088093,48047,3558680,32784,3591464,3563147,3534364,28783,28317,957401,10,887474,10,653476,7,463629,5,0,0,323076,3,0,0,0,0,0,0,0,0,201389,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31983,0,0,0,5129,0,4305,0,0,0,0,0,0,0,2099,0,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comunidad Foral de Navarra,31,Navarra,647554,976,484955,27871,512826,2828,336056,1940,337996,334982,331531,3451,3014,83734,1,0,0,19440,0,55498,1,0,0,0,0,0,0,0,0,0,0,56548,1,0,0,0,0,0,0,0,0,99078,2,0,0,0,0,0,0,0,0,2250,0,0,0,965,0,928,0,0,0,0,0,0,0,0,0,381,0,12709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
País Vasco,1,Araba / Álava,328868,425,251428,7067,258495,1020,171485,714,172199,170855,169944,911,1344,37488,1,25506,0,6421,0,28186,1,0,0,2526,0,0,0,0,0,40262,1,27453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,0,0,0,409,0,326,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
País Vasco,20,Gipuzkoa,720592,848,556567,27894,584461,4422,381463,3083,384546,382868,380961,1907,1678,69342,1,23619,0,7274,0,57363,1,0,0,3824,0,0,0,0,0,116761,2,98951,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070,0,0,0,510,0,401,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
